客户ID,网龄(月),月费,总费用,是否有电话服务,是否有网络服务,是否有在线安全服务,是否有技术支持,是否有流媒体电视,合同类型,是否无纸化账单,支付方式,是否流失
CU1770,46,87.22871869200078,4012.521059832036,0,1,1,0,0,年付,1,邮寄支票,0
CU1771,55,61.169369822113836,3364.315340216261,1,0,1,0,0,年付,1,电子支票,0
CU1772,24,74.46582505523347,1787.1798013256032,1,0,0,0,0,两年付,1,电子支票,0
CU1773,69,57.843111158146634,3991.1746699121177,1,1,1,0,1,两年付,0,电子支票,0
CU1774,39,60.1403373166213,2345.4731553482306,1,1,1,0,1,两年付,0,邮寄支票,0
CU1775,13,63.834417625031755,829.8474291254128,1,1,1,1,1,年付,0,信用卡,0
CU1776,19,58.47926575596416,1111.106049363319,0,0,1,1,1,月付,1,信用卡,0
CU1777,65,106.56393962849035,6926.656075851873,0,1,0,0,1,月付,0,电子支票,1
CU1778,50,119.01432117691536,5950.716058845768,0,0,0,0,1,两年付,0,邮寄支票,0
CU1779,20,83.0393348600546,1660.786697201092,1,0,1,1,0,年付,0,电子支票,0
CU1780,12,51.95761045832806,623.4913254999367,0,0,1,1,0,月付,0,邮寄支票,0
CU1781,15,45.118796833391166,676.7819525008675,0,0,0,1,0,月付,0,信用卡,0
CU1782,44,77.79144018716457,3422.823368235241,1,0,0,1,0,两年付,1,银行转账,0
CU1783,62,31.01887217129798,1923.1700746204747,1,1,1,1,1,年付,1,邮寄支票,0
CU1784,23,33.99004098384083,781.7709426283391,1,0,0,0,0,月付,1,银行转账,1
CU1785,33,81.60328435935762,2692.9083838588012,0,0,1,0,0,两年付,0,信用卡,0
CU1786,43,36.58101987996643,1572.9838548385567,0,0,1,1,1,两年付,0,电子支票,0
CU1787,56,71.22006049243856,3988.3233875765595,0,1,1,1,0,月付,1,信用卡,0
CU1788,40,24.90480041491752,996.1920165967008,0,1,0,0,0,两年付,0,电子支票,0
CU1789,13,69.16432001067,899.13616013871,1,1,1,0,1,两年付,1,银行转账,0
CU1790,71,39.73507873495407,2821.190590181739,1,1,0,1,0,月付,1,银行转账,0
CU1791,4,82.0939481187814,328.3757924751256,1,0,1,0,1,年付,0,银行转账,0
CU1792,63,98.08832356110157,6179.564384349399,1,1,1,0,1,两年付,1,银行转账,1
CU1793,32,114.72875515146427,3671.3201648468566,1,1,0,1,0,年付,1,电子支票,1
CU1794,37,114.81370961558036,4248.107255776474,1,0,0,0,1,两年付,0,电子支票,0
CU1795,57,54.482329433586855,3105.4927777144508,0,1,0,1,1,两年付,0,信用卡,0
CU1796,13,48.45293853055965,629.8882008972754,0,1,1,0,1,年付,0,邮寄支票,0
CU1797,29,107.64469138248664,3121.6960500921127,1,1,1,0,0,月付,0,信用卡,1
CU1798,39,69.43382016801777,2707.9189865526932,1,1,0,1,0,两年付,1,银行转账,0
CU1799,28,112.76806526432628,3157.505827401136,1,1,1,1,0,两年付,1,电子支票,0
CU1800,19,87.93575332585189,1670.779313191186,1,0,0,0,1,月付,0,邮寄支票,1
CU1801,67,52.755205009459075,3534.598735633758,1,1,1,1,0,两年付,0,信用卡,0
CU1802,19,65.57773590552002,1245.9769822048802,1,1,0,1,0,月付,0,信用卡,0
CU1803,12,21.244666222294143,254.9359946675297,0,0,0,1,1,两年付,1,信用卡,0
CU1804,20,112.91295065571258,2258.2590131142515,0,1,0,0,1,两年付,0,信用卡,0
CU1805,1,38.41017834388824,38.41017834388824,0,0,0,0,0,年付,1,电子支票,0
CU1806,11,70.0473424797587,770.5207672773456,0,1,0,0,0,月付,1,电子支票,1
CU1807,11,90.97059471193595,1000.6765418312954,1,0,1,0,0,两年付,1,银行转账,0
CU1808,64,58.742611131925855,3759.5271124432547,0,1,0,1,1,年付,0,信用卡,0
CU1809,60,105.11030567434442,6306.618340460665,0,1,1,1,1,年付,1,电子支票,0
CU1810,41,37.99258381442892,1557.6959363915857,0,0,0,0,0,月付,0,信用卡,0
CU1811,30,93.10944740578849,2793.283422173655,1,0,1,0,1,年付,1,信用卡,1
CU1812,54,42.547039787110336,2297.5401485039583,0,0,1,0,0,月付,1,银行转账,0
CU1813,10,96.94329616287482,969.4329616287482,0,0,0,0,1,月付,1,电子支票,0
CU1814,11,59.83290219970414,658.1619241967455,0,0,0,0,1,月付,1,信用卡,0
CU1815,33,75.42784851647063,2489.1190010435307,1,1,1,0,1,月付,1,邮寄支票,0
CU1816,62,23.108328206634305,1432.716348811327,0,1,0,0,1,年付,1,银行转账,0
CU1817,29,108.18406970045768,3137.3380213132727,0,1,0,1,0,月付,1,电子支票,1
CU1818,8,82.15755151553759,657.2604121243007,1,0,0,0,1,月付,1,邮寄支票,1
CU1819,10,59.57078384024587,595.7078384024587,1,1,1,0,1,年付,0,信用卡,0
CU1820,4,93.1020365653331,372.4081462613324,0,1,1,0,1,月付,0,邮寄支票,1
CU1821,64,26.79002585879893,1714.5616549631316,0,0,1,0,0,两年付,1,邮寄支票,0
CU1822,67,29.768813156088072,1994.5104814579008,1,1,0,1,0,两年付,0,电子支票,1
CU1823,38,74.5530426244994,2833.015619730977,0,0,0,1,1,月付,1,电子支票,1
CU1824,15,111.77706514150636,1676.6559771225952,0,1,1,0,0,年付,0,邮寄支票,1
CU1825,71,58.104037480719946,4125.386661131116,1,1,1,0,1,两年付,1,信用卡,0
CU1826,25,48.41204253769246,1210.3010634423115,0,0,0,1,0,年付,1,信用卡,0
CU1827,12,51.87417458195336,622.4900949834404,0,0,1,0,0,月付,0,信用卡,0
CU1828,4,41.497564107572266,165.99025643028907,0,1,1,1,1,两年付,1,银行转账,1
CU1829,42,52.05574754314,2186.3413968118803,0,1,0,1,0,两年付,1,电子支票,0
CU1830,57,31.90150319891319,1818.3856823380518,0,0,0,0,0,年付,0,信用卡,0
CU1831,69,94.59786947413585,6527.252993715373,0,1,0,0,0,年付,0,银行转账,0
CU1832,44,46.468098307586864,2044.596325533822,1,1,1,1,1,月付,0,信用卡,1
CU1833,60,90.60324639172796,5436.194783503678,0,0,0,1,1,月付,1,信用卡,0
CU1834,16,62.193697556981725,995.0991609117076,1,0,1,1,1,两年付,1,电子支票,0
CU1835,63,87.54975318209469,5515.6344504719655,1,1,0,1,0,年付,1,银行转账,0
CU1836,55,94.42140032383105,5193.177017810708,0,0,1,1,1,两年付,1,银行转账,0
CU1837,21,40.01220834346539,840.2563752127732,1,1,1,1,1,两年付,1,电子支票,0
CU1838,26,39.255029923347465,1020.6307780070341,0,1,0,1,1,月付,1,邮寄支票,0
CU1839,70,104.50068836183074,7315.048185328152,0,0,1,1,0,两年付,0,银行转账,1
CU1840,43,31.108658114240058,1337.6722989123225,0,1,1,0,0,月付,0,信用卡,0
CU1841,66,52.49540346380745,3464.6966286112915,0,1,1,1,1,两年付,0,邮寄支票,0
CU1842,22,82.96341603668304,1825.195152807027,1,1,0,0,0,月付,0,邮寄支票,1
CU1843,59,88.30708399775848,5210.11795586775,1,0,1,0,0,月付,1,邮寄支票,0
CU1844,41,29.016773832890735,1189.68772714852,1,1,1,1,1,月付,1,邮寄支票,0
CU1845,65,57.63227253368734,3746.097714689677,0,0,0,0,1,两年付,0,银行转账,0
CU1846,67,57.98527577833048,3885.013477148142,0,1,1,1,1,年付,1,信用卡,0
CU1847,46,90.26907584517409,4152.377488878008,0,1,1,1,1,年付,0,电子支票,0
CU1848,40,103.9699650424548,4158.798601698192,1,0,0,0,0,两年付,1,电子支票,0
CU1849,1,20.572601732160727,20.572601732160727,1,1,1,1,1,两年付,0,邮寄支票,0
CU1850,47,77.18377078008135,3627.637226663823,1,0,0,0,0,两年付,0,信用卡,0
CU1851,21,60.55222221103117,1271.5966664316545,1,1,1,0,1,两年付,0,银行转账,0
CU1852,16,87.2224861234891,1395.5597779758257,0,1,0,1,0,月付,1,银行转账,1
CU1853,21,98.4896368823486,2068.282374529321,0,0,1,0,1,月付,0,电子支票,1
CU1854,19,42.2620980824843,802.9798635672017,0,0,0,1,0,月付,0,信用卡,0
CU1855,48,94.41814362238559,4532.070893874508,0,0,0,0,1,月付,1,银行转账,1
CU1856,51,72.61279372967408,3703.252480213378,0,1,1,0,1,两年付,1,电子支票,0
CU1857,69,84.4119722982,5824.426088575799,0,1,1,1,1,年付,1,信用卡,0
CU1858,31,73.37189137713833,2274.5286326912883,0,1,1,0,1,两年付,0,电子支票,0
CU1859,15,76.79581230826119,1151.9371846239178,0,0,0,0,1,年付,1,信用卡,0
CU1860,33,114.57452303939424,3780.9592603000096,0,0,0,0,1,两年付,0,电子支票,1
CU1861,30,98.46669181824495,2954.0007545473486,0,1,1,1,0,月付,1,信用卡,0
CU1862,10,24.25322924090088,242.5322924090088,0,0,0,1,1,两年付,1,电子支票,0
CU1863,20,86.22204609732633,1724.4409219465265,1,0,0,1,0,年付,0,银行转账,0
CU1864,3,68.33868132889171,205.01604398667513,1,0,0,0,0,月付,1,银行转账,1
CU1865,15,118.82983868010895,1782.4475802016343,1,1,0,1,0,年付,0,银行转账,1
CU1866,30,34.85632188609296,1045.6896565827888,0,0,1,1,0,月付,0,电子支票,0
CU1867,63,43.63270309886653,2748.8602952285914,1,0,0,0,0,两年付,0,银行转账,0
CU1868,13,80.98091142580677,1052.751848535488,0,1,1,1,0,年付,1,邮寄支票,0
CU1869,71,102.76845392329119,7296.560228553674,1,0,1,1,1,月付,1,电子支票,1
CU1870,50,67.51054673310615,3375.527336655308,1,0,0,1,0,月付,0,邮寄支票,0
CU1871,47,96.28165335313443,4525.237707597318,1,1,0,1,1,年付,1,电子支票,1
CU1872,48,90.48914837387727,4343.479121946109,1,1,1,0,1,年付,0,银行转账,0
CU1873,55,86.34081274693496,4748.744701081423,1,0,0,0,0,年付,1,邮寄支票,0
CU1874,2,34.601145094156244,69.20229018831249,1,0,1,1,1,两年付,1,邮寄支票,0
CU1875,65,68.39752322523852,4445.839009640504,0,1,1,1,1,月付,0,邮寄支票,1
CU1876,19,30.891145466265584,586.9317638590461,0,0,1,1,1,年付,1,电子支票,0
CU1877,28,32.332704594464836,905.3157286450154,1,0,1,1,1,年付,1,电子支票,1
CU1878,50,112.89279773035275,5644.639886517638,0,1,1,0,1,月付,1,信用卡,1
CU1879,26,116.07781232520402,3018.0231204553047,1,0,1,0,1,两年付,1,电子支票,0
CU1880,9,57.39294169545475,516.5364752590928,0,0,0,0,1,两年付,0,邮寄支票,0
CU1881,71,97.2542760417361,6905.0535989632635,0,0,0,1,1,月付,0,银行转账,0
CU1882,22,79.65274224482,1752.3603293860401,1,1,0,1,0,月付,0,信用卡,0
CU1883,65,117.85946800715524,7660.865420465091,0,1,1,0,1,年付,0,邮寄支票,0
CU1884,37,32.56119791801073,1204.764322966397,1,1,1,1,0,月付,1,信用卡,0
CU1885,31,63.69251465819597,1974.467954404075,0,0,0,1,1,年付,0,信用卡,0
CU1886,41,112.02876980734169,4593.17956210101,0,0,0,0,1,月付,1,电子支票,0
CU1887,17,20.39014306400166,346.6324320880282,0,0,1,1,1,年付,1,电子支票,0
CU1888,15,41.88220296775055,628.2330445162582,1,0,0,1,1,两年付,1,银行转账,0
CU1889,56,104.2819193543739,5839.787483844938,0,0,0,1,1,年付,1,银行转账,0
CU1890,69,50.71388202749029,3499.2578598968303,1,0,0,0,1,两年付,0,信用卡,0
CU1891,28,73.29870570691276,2052.363759793557,1,1,0,0,1,年付,0,银行转账,0
CU1892,30,54.12209631575042,1623.6628894725125,0,0,1,1,1,年付,1,邮寄支票,0
CU1893,38,89.81343555815613,3412.910551209933,0,0,0,0,0,两年付,0,银行转账,0
CU1894,22,84.39403120334856,1856.6686864736685,0,0,1,0,0,两年付,0,银行转账,0
CU1895,18,55.35435000731921,996.3783001317458,0,1,1,1,1,年付,0,银行转账,0
CU1896,35,90.64379941564367,3172.5329795475286,0,0,0,0,0,年付,0,邮寄支票,0
CU1897,51,25.918160754891666,1321.826198499475,1,0,0,1,1,年付,1,电子支票,1
CU1898,50,89.12377663314693,4456.188831657347,1,0,1,0,1,月付,0,信用卡,0
CU1899,13,47.81530263559536,621.5989342627397,0,0,0,0,1,年付,1,信用卡,0
CU1900,70,33.919027114508985,2374.331898015629,0,1,0,0,1,年付,1,信用卡,0
CU1901,25,102.73431673832306,2568.3579184580767,1,1,1,0,1,月付,1,电子支票,1
CU1902,66,63.39838810812592,4184.293615136311,0,1,0,0,1,月付,1,银行转账,0
CU1903,22,23.506970944792997,517.1533607854459,1,0,0,1,0,年付,0,邮寄支票,0
CU1904,68,23.515654429415882,1599.06450120028,1,0,1,0,0,年付,0,银行转账,0
CU1905,2,105.55547347588762,211.11094695177525,1,1,1,1,1,月付,0,邮寄支票,0
CU1906,55,20.538336753012413,1129.6085214156826,0,0,0,0,1,两年付,0,信用卡,0
CU1907,35,89.40694608273539,3129.2431128957387,0,1,0,0,0,月付,0,邮寄支票,1
CU1908,60,70.32524131275676,4219.514478765405,1,0,0,0,0,月付,1,信用卡,0
CU1909,57,75.61517641761606,4310.065055804115,0,0,1,0,0,两年付,1,邮寄支票,0
CU1910,51,70.17924692252632,3579.141593048842,1,1,0,1,0,年付,0,银行转账,0
CU1911,17,27.116362633084417,460.9781647624351,1,1,0,0,0,年付,1,电子支票,0
CU1912,7,24.102505949628686,168.7175416474008,1,0,0,0,1,年付,1,银行转账,1
CU1913,2,58.28567368195163,116.57134736390326,0,1,0,0,1,月付,0,电子支票,0
CU1914,27,50.20205708736022,1355.455541358726,0,0,1,0,1,两年付,0,信用卡,0
CU1915,51,57.559930864104885,2935.556474069349,0,1,0,0,0,月付,1,信用卡,0
CU1916,32,46.07552145751436,1474.4166866404596,0,0,0,0,1,两年付,1,信用卡,0
CU1917,19,109.63914038173279,2083.143667252923,1,0,0,1,0,月付,1,信用卡,0
CU1918,3,62.446484798592074,187.33945439577622,1,0,0,0,0,两年付,1,电子支票,0
CU1919,59,108.45252622901333,6398.699047511786,0,1,0,1,0,两年付,1,邮寄支票,0
CU1920,38,98.15370240964496,3729.8406915665087,1,0,0,1,1,月付,1,邮寄支票,0
CU1921,4,66.40520804316661,265.62083217266644,0,1,1,1,0,月付,1,电子支票,1
CU1922,57,57.3610929425387,3269.5822977247058,1,0,1,1,0,年付,0,电子支票,0
CU1923,47,26.27959368602061,1235.1409032429688,0,1,1,1,1,年付,1,邮寄支票,0
CU1924,29,58.90419651705215,1708.2216989945123,0,1,1,0,0,月付,0,信用卡,1
CU1925,22,33.06555790579813,727.4422739275589,0,0,1,1,1,月付,1,信用卡,1
CU1926,1,51.548524398611235,51.548524398611235,0,1,0,0,0,月付,1,电子支票,0
CU1927,45,21.53494072454331,969.072332604449,1,1,1,1,1,两年付,1,银行转账,0
CU1928,12,94.20360468252161,1130.4432561902595,0,0,0,1,1,两年付,1,信用卡,0
CU1929,54,115.73761927344073,6249.831440765799,1,0,0,0,0,月付,1,邮寄支票,1
CU1930,65,36.75651487133361,2389.1734666366847,1,1,0,1,0,月付,1,信用卡,1
CU1931,31,87.4021464493595,2709.466539930145,1,1,0,0,1,月付,1,银行转账,0
CU1932,11,111.67509490587503,1228.4260439646253,1,0,1,1,0,月付,1,邮寄支票,1
CU1933,13,30.547847132841426,397.1220127269385,1,0,1,1,0,月付,0,邮寄支票,1
CU1934,67,46.981337476023725,3147.7496108935898,1,1,0,1,1,年付,0,邮寄支票,0
CU1935,45,109.98487517056866,4949.31938267559,1,1,0,1,1,年付,1,电子支票,1
CU1936,23,48.70550498848464,1120.2266147351468,1,1,0,0,0,月付,0,信用卡,0
CU1937,19,58.36486620830425,1108.9324579577808,1,1,1,0,0,月付,0,银行转账,0
CU1938,55,54.86211963451444,3017.4165798982945,1,1,1,0,0,月付,0,信用卡,0
CU1939,45,101.59435670352298,4571.746051658534,1,0,1,1,0,月付,0,电子支票,0
CU1940,18,41.47872812774201,746.6171062993561,1,1,0,0,0,两年付,0,银行转账,0
CU1941,4,99.42012397971445,397.6804959188578,0,1,1,1,1,月付,1,邮寄支票,1
CU1942,70,71.58004488837832,5010.603142186483,1,0,1,1,0,年付,1,银行转账,0
CU1943,8,81.90692923644933,655.2554338915946,0,0,0,1,1,月付,0,信用卡,1
CU1944,55,102.10578080324879,5615.817944178683,1,1,1,0,1,年付,0,邮寄支票,0
CU1945,51,53.953701072967824,2751.638754721359,0,1,0,0,1,年付,0,信用卡,0
CU1946,66,21.02193896109135,1387.4479714320291,1,0,1,1,1,月付,1,邮寄支票,0
CU1947,46,56.51689320492637,2599.777087426613,1,0,0,0,1,两年付,0,信用卡,0
CU1948,7,80.78755092645189,565.5128564851632,0,1,1,0,1,年付,0,信用卡,1
CU1949,5,86.52985046470181,432.649252323509,1,0,0,0,1,年付,0,邮寄支票,0
CU1950,65,67.76556391324581,4404.761654360977,0,0,1,1,1,月付,1,银行转账,0
CU1951,26,21.638012768982655,562.588331993549,1,1,0,0,1,两年付,1,邮寄支票,1
CU1952,40,119.8119643869011,4792.478575476044,0,0,0,0,0,月付,1,电子支票,1
CU1953,63,49.11941518326111,3094.52315654545,1,1,1,0,0,月付,0,信用卡,1
CU1954,18,117.50188335939342,2115.0339004690813,0,0,0,0,0,两年付,1,信用卡,0
CU1955,63,119.20238622475934,7509.750332159838,0,0,0,1,0,两年付,0,银行转账,0
CU1956,66,30.646484700327363,2022.667990221606,1,1,0,0,0,年付,0,信用卡,0
CU1957,16,50.97543637519209,815.6069820030734,1,0,1,1,0,月付,0,邮寄支票,1
CU1958,67,72.51647905082936,4858.604096405567,0,1,1,0,0,年付,1,邮寄支票,0
CU1959,51,64.15887311600932,3272.1025289164754,1,0,1,0,1,年付,1,银行转账,0
CU1960,15,68.05322832795937,1020.7984249193906,0,0,1,0,0,月付,0,电子支票,0
CU1961,60,52.011043581394915,3120.662614883695,1,1,1,0,0,月付,0,信用卡,1
CU1962,65,114.75611211875145,7459.147287718844,1,0,0,1,0,两年付,0,邮寄支票,1
CU1963,34,22.38344023214595,761.0369678929624,1,0,0,1,1,年付,0,邮寄支票,0
CU1964,56,36.86160039007414,2064.2496218441515,1,0,1,1,1,月付,1,银行转账,0
CU1965,3,64.98046844915369,194.94140534746106,0,1,0,1,1,两年付,1,信用卡,1
CU1966,31,38.003753813133414,1178.1163682071358,0,1,1,1,0,月付,0,电子支票,1
CU1967,53,97.77238552220889,5181.936432677071,0,0,0,0,1,两年付,1,邮寄支票,0
CU1968,14,54.06079265753132,756.8510972054385,1,1,0,1,0,两年付,1,银行转账,1
CU1969,62,29.918108691001002,1854.9227388420622,1,1,1,0,0,两年付,0,银行转账,0
CU1970,43,21.950511974316427,943.8720148956064,1,1,0,1,0,月付,1,电子支票,1
CU1971,24,37.11977434278017,890.874584226724,1,0,0,0,0,年付,0,银行转账,0
CU1972,25,97.83834993700292,2445.958748425073,0,1,0,1,0,年付,0,电子支票,1
CU1973,33,84.4703784382965,2787.5224884637846,1,1,1,0,0,年付,1,电子支票,0
CU1974,61,85.04854759976467,5187.961403585645,1,0,0,0,1,年付,0,银行转账,1
CU1975,57,36.032220772155846,2053.836584012883,0,1,0,0,0,月付,1,信用卡,0
CU1976,36,99.40226278617698,3578.481460302371,0,1,0,0,0,两年付,1,银行转账,0
CU1977,19,25.384460108597935,482.3047420633608,1,1,1,1,1,年付,1,银行转账,0
CU1978,33,87.28097844421332,2880.2722886590395,0,0,0,0,1,月付,1,银行转账,1
CU1979,53,38.72256527291245,2052.29595946436,1,1,1,1,1,年付,0,邮寄支票,0
CU1980,48,113.12850864075767,5430.168414756368,1,0,0,0,1,月付,0,电子支票,0
CU1981,50,82.27834473020056,4113.917236510028,0,0,0,1,0,月付,1,电子支票,1
CU1982,23,109.22278802977365,2512.124124684794,1,0,0,0,1,年付,1,邮寄支票,0
CU1983,68,34.98853013685412,2379.2200493060805,0,1,0,1,1,两年付,0,电子支票,0
CU1984,69,110.6747642409336,7636.558732624419,0,1,1,1,0,月付,1,邮寄支票,0
CU1985,2,112.28471321287097,224.56942642574194,0,1,0,0,0,月付,0,信用卡,0
CU1986,36,90.19153536078106,3246.895272988118,0,1,1,0,1,月付,0,信用卡,1
CU1987,19,99.81389131575102,1896.4639349992694,0,1,1,0,1,年付,1,电子支票,0
CU1988,65,80.55121269898345,5235.828825433924,1,0,1,0,0,两年付,0,电子支票,0
CU1989,31,50.12760782010366,1553.9558424232137,1,0,0,1,0,两年付,0,电子支票,0
CU1990,33,40.50665381411165,1336.7195758656844,1,1,0,1,1,年付,0,银行转账,0
CU1991,64,28.328150553422418,1813.0016354190348,0,1,1,0,1,两年付,1,银行转账,0
CU1992,43,60.108347289223786,2584.6589334366226,0,0,1,1,0,年付,0,邮寄支票,0
CU1993,30,76.38624651149658,2291.5873953448972,0,0,0,0,1,两年付,0,信用卡,0
CU1994,24,27.640786399363698,663.3788735847288,0,0,1,0,0,月付,0,电子支票,0
CU1995,26,81.66350295136382,2123.2510767354593,1,0,0,0,1,月付,1,银行转账,1
CU1996,40,104.70074333158202,4188.029733263281,0,0,1,0,1,两年付,0,信用卡,0
CU1997,38,37.30491077603771,1417.586609489433,1,0,1,1,1,月付,0,信用卡,0
CU1998,17,100.14407418504145,1702.4492611457047,1,0,0,1,0,年付,1,电子支票,1
CU1999,51,99.29112575037519,5063.847413269134,1,1,1,0,0,两年付,0,银行转账,1
CU2000,52,38.13714668084789,1983.1316274040903,0,0,1,1,0,两年付,1,邮寄支票,0
CU2001,29,38.55862301130891,1118.2000673279583,1,0,1,0,1,年付,1,银行转账,0
CU2002,37,27.163039306425155,1005.0324543377308,0,1,1,1,0,两年付,1,信用卡,0
CU2003,31,88.15586332091027,2732.8317629482185,1,1,1,0,1,月付,0,信用卡,0
CU2004,51,34.99779272640195,1784.8874290464994,1,1,0,0,0,年付,0,邮寄支票,0
CU2005,37,41.01888523870704,1517.6987538321605,0,0,1,1,1,年付,1,银行转账,0
CU2006,2,47.02005246003017,94.04010492006034,1,1,0,0,1,月付,1,电子支票,1
CU2007,4,84.97236380318961,339.88945521275843,0,1,0,1,0,月付,0,银行转账,0
CU2008,30,69.93985554940492,2098.1956664821478,0,1,0,1,0,两年付,0,邮寄支票,0
CU2009,6,80.7208445815008,484.3250674890048,0,1,1,1,1,两年付,1,电子支票,0
CU2010,64,95.0616842827159,6083.947794093818,0,0,1,1,0,两年付,1,邮寄支票,1
CU2011,41,82.74137440417911,3392.3963505713436,0,0,0,0,1,年付,1,信用卡,0
CU2012,69,85.90681583664703,5927.570292728645,1,1,0,0,1,月付,1,银行转账,0
CU2013,5,90.47432703266772,452.37163516333857,1,0,0,0,0,月付,1,邮寄支票,1
CU2014,54,71.39611876575074,3855.3904133505403,0,0,0,1,1,两年付,0,银行转账,0
CU2015,31,46.6573792132011,1446.378755609234,1,1,0,1,0,月付,1,信用卡,0
CU2016,39,21.94703658240204,855.9344267136795,0,0,1,1,1,两年付,0,银行转账,0
CU2017,68,91.45215858831911,6218.7467840057,1,1,1,1,0,两年付,1,邮寄支票,0
CU2018,55,65.65723313308365,3611.147822319601,0,0,0,0,1,两年付,1,信用卡,0
CU2019,2,84.58207519387953,169.16415038775907,0,0,1,0,0,两年付,1,信用卡,1
CU2020,39,76.05906346635267,2966.303475187754,0,1,1,0,1,年付,1,信用卡,0
CU2021,43,24.581276480124718,1056.9948886453628,1,1,0,0,0,两年付,1,邮寄支票,1
CU2022,48,96.52803577811315,4633.345717349432,0,0,1,1,0,两年付,0,银行转账,0
CU2023,24,65.7692859545661,1578.4628629095864,0,1,1,1,1,月付,1,银行转账,0
CU2024,1,83.22473434564452,83.22473434564452,1,0,1,1,0,年付,0,银行转账,0
CU2025,7,93.68426029070508,655.7898220349356,1,0,1,1,0,年付,0,银行转账,1
