用户ID,订单ID,订单日期,订单金额,支付方式,配送方式
U01903,O386653,2022-03-22,30.951983165519522,微信,同城配送
U01904,O318874,2022-01-09,10.0,支付宝,自提
U01904,O687273,2022-02-13,69.27712297412992,微信,自提
U01905,O782208,2022-01-27,39.421503459612914,花呗,同城配送
U01905,O422506,2022-03-05,32.96363035849786,支付宝,自提
U01905,O124783,2022-04-04,49.548798891369906,花呗,自提
U01905,O333175,2022-04-30,163.37453752836961,支付宝,快递
U01905,O960650,2022-05-30,77.27674530205421,支付宝,同城配送
U01905,O472817,2022-06-20,33.42928152925755,微信,同城配送
U01905,O845525,2022-06-26,130.8107204743444,微信,自提
U01906,O633056,2022-02-27,90.6251244351138,花呗,自提
U01906,O568147,2022-03-27,47.580570171077845,银行卡,自提
U01906,O100614,2022-05-25,18.568164828239787,微信,自提
U01906,O299345,2022-07-03,15.311141173165085,银行卡,自提
U01907,O934065,2022-02-26,20.55543973311729,花呗,同城配送
U01907,O162546,2022-04-01,278.22355567422443,支付宝,自提
U01907,O574313,2022-04-26,29.370745208682255,支付宝,快递
U01907,O507949,2022-06-13,71.71607760038249,微信,自提
U01907,O289544,2022-07-17,35.04534893301256,银行卡,自提
U01908,O394482,2022-01-06,130.30029543504952,微信,自提
U01908,O901616,2022-02-05,84.17586153937599,微信,自提
U01908,O870267,2022-02-16,32.00609049201624,支付宝,快递
U01908,O745733,2022-04-12,22.090891786929802,银行卡,自提
U01908,O535938,2022-05-13,315.4926895732088,微信,同城配送
U01909,O388623,2022-02-10,26.712878801510804,支付宝,同城配送
U01909,O377271,2022-03-12,46.937424270559966,支付宝,自提
U01909,O416390,2022-05-05,90.87865396143303,银行卡,快递
U01909,O565163,2022-06-09,23.167701744865287,支付宝,同城配送
U01909,O571441,2022-07-24,31.46839432182711,银行卡,同城配送
U01909,O619522,2022-09-13,29.81800937170032,花呗,快递
U01909,O163096,2022-10-16,142.7824963302008,花呗,快递
U01909,O373083,2022-11-01,22.11311906370606,花呗,快递
U01909,O183913,2022-12-30,26.7658738607258,花呗,同城配送
U01909,O367299,2023-01-23,96.23231689061446,微信,同城配送
U01909,O496207,2023-03-04,10.0,银行卡,快递
U01910,O860949,2022-01-14,451.0612052560476,微信,快递
U01910,O965292,2022-02-07,10.0,支付宝,自提
U01910,O532347,2022-03-09,525.5820901548428,支付宝,同城配送
U01910,O446083,2022-05-04,26.119825354471267,花呗,快递
U01910,O567779,2022-05-17,71.70474466318892,支付宝,同城配送
U01910,O946377,2022-05-28,608.9439914523822,花呗,自提
U01911,O601786,2022-01-17,10.0,花呗,自提
U01911,O373371,2022-02-15,259.0382199249279,微信,快递
U01911,O335312,2022-02-27,33.943044061639,银行卡,自提
U01911,O898917,2022-03-04,20.41961094452867,微信,自提
U01911,O461287,2022-04-20,51.611535216056,微信,快递
U01911,O573645,2022-06-02,25.596326648423652,银行卡,同城配送
U01911,O106825,2022-06-08,608.7456714964704,支付宝,同城配送
U01911,O778944,2022-07-10,154.74738439491105,支付宝,自提
U01912,O958206,2022-02-23,109.38099834919961,银行卡,同城配送
U01912,O908986,2022-03-01,62.64892498726182,花呗,自提
U01912,O289623,2022-04-15,81.54320897399406,支付宝,同城配送
U01912,O494711,2022-05-20,62.23626394182511,花呗,自提
U01912,O507364,2022-07-15,26.809464968554327,支付宝,自提
U01912,O487799,2022-08-13,39.03979968822712,银行卡,自提
U01912,O806960,2022-09-11,15.157230482608375,银行卡,快递
U01913,O345749,2022-02-09,145.066456108641,银行卡,同城配送
U01913,O764687,2022-03-15,252.92307800734028,支付宝,同城配送
U01913,O570748,2022-03-22,57.48174897880715,银行卡,同城配送
U01913,O475422,2022-03-23,139.6001002405776,银行卡,快递
U01913,O518707,2022-05-08,102.205771094341,银行卡,同城配送
U01913,O277744,2022-07-04,28.40451123899172,支付宝,同城配送
U01913,O151479,2022-08-18,339.23809242226343,银行卡,自提
U01914,O135259,2022-02-09,108.25815671506462,银行卡,自提
U01914,O372594,2022-03-14,67.48457357881679,花呗,自提
U01914,O475443,2022-03-16,897.0017090601206,支付宝,同城配送
U01914,O793704,2022-05-10,55.35722659176376,微信,快递
U01914,O689504,2022-07-08,19.716235052554254,花呗,自提
U01914,O910038,2022-08-29,106.92374087743333,支付宝,自提
U01915,O165469,2022-02-17,94.51514893962383,银行卡,快递
U01915,O636286,2022-04-09,27.52247623239513,银行卡,同城配送
U01916,O253873,2022-02-22,82.89644078121856,花呗,快递
U01916,O992641,2022-03-15,49.05731843822385,银行卡,同城配送
U01916,O642853,2022-04-21,22.238243633077396,支付宝,自提
U01916,O783082,2022-05-08,20.65750562569852,银行卡,快递
U01916,O125850,2022-07-05,92.52442796215253,支付宝,同城配送
U01916,O749986,2022-08-18,44.22016218347986,花呗,同城配送
U01916,O351723,2022-10-08,74.69352543299577,银行卡,自提
U01917,O383447,2022-01-05,22.65152754453876,支付宝,自提
U01917,O163635,2022-03-04,361.8290641237784,支付宝,同城配送
U01917,O906767,2022-03-12,14.771486059680738,银行卡,同城配送
U01917,O901795,2022-04-21,67.9050807321197,微信,自提
U01917,O832828,2022-06-04,193.21962421943147,花呗,同城配送
U01917,O650667,2022-07-02,31.225843672919797,花呗,同城配送
U01917,O859181,2022-07-26,296.1573237689981,微信,同城配送
U01917,O846769,2022-08-22,49.48980893023987,花呗,自提
U01917,O309047,2022-10-03,27.735903220848968,银行卡,同城配送
U01918,O282555,2022-01-14,76.26656061090902,花呗,快递
U01918,O422271,2022-01-23,189.77702689492784,花呗,自提
U01918,O208632,2022-02-27,140.2970209812644,微信,自提
U01918,O567068,2022-04-25,161.41982763785464,花呗,快递
U01918,O603762,2022-05-21,43.42981907314314,微信,自提
U01919,O526389,2022-01-10,44.01216833612526,微信,自提
U01919,O264479,2022-02-13,59.84946571006919,微信,同城配送
U01919,O612531,2022-02-14,139.867269093927,支付宝,自提
U01920,O596725,2022-01-19,84.32708171199916,微信,快递
U01920,O878098,2022-02-13,46.96267274407498,花呗,快递
U01920,O166119,2022-04-06,54.17046793371892,银行卡,快递
U01920,O832638,2022-05-03,122.23939771437121,支付宝,快递
U01921,O696813,2022-02-04,32.2072584453346,微信,自提
U01921,O545814,2022-02-08,15.09353239855526,花呗,同城配送
U01921,O226131,2022-03-06,26.642550831081873,花呗,快递
U01921,O425808,2022-04-22,91.30890828064807,花呗,同城配送
U01921,O859567,2022-05-18,10.0,花呗,自提
U01922,O512390,2022-02-20,56.51594721959874,支付宝,同城配送
U01922,O179688,2022-03-12,70.52078407972783,支付宝,快递
U01922,O427177,2022-03-21,85.16933465704135,花呗,同城配送
U01922,O759732,2022-05-03,27.52044259233089,支付宝,快递
U01922,O370148,2022-06-01,81.64253138932256,花呗,自提
U01923,O783937,2022-02-11,42.62367171324972,花呗,自提
U01923,O144475,2022-03-27,363.71279225491764,花呗,快递
U01923,O511485,2022-05-23,21.47034953284376,花呗,快递
U01923,O768850,2022-07-02,120.29829800607561,银行卡,同城配送
U01924,O797921,2022-02-21,125.71119436164845,银行卡,自提
U01924,O739300,2022-04-04,50.6157622220469,支付宝,自提
U01924,O578259,2022-05-11,20.961694834345895,银行卡,同城配送
U01924,O280914,2022-06-24,20.29466105358669,支付宝,自提
U01924,O258685,2022-08-17,53.957161758833614,微信,快递
U01924,O923286,2022-09-06,42.09308930766778,支付宝,自提
U01924,O895308,2022-10-04,103.91600667704822,微信,快递
U01924,O915073,2022-10-06,119.03928228535973,花呗,快递
U01925,O363333,2022-01-12,158.3190616707211,银行卡,自提
U01925,O234822,2022-01-25,42.73678403945547,银行卡,自提
U01926,O972735,2022-02-14,33.401011436370275,微信,快递
U01926,O462662,2022-02-20,140.62195316271251,银行卡,同城配送
U01926,O294710,2022-02-21,10.972655581909425,支付宝,快递
U01926,O684446,2022-03-26,107.62550267537264,微信,同城配送
U01926,O449435,2022-04-05,124.95582948780476,微信,自提
U01926,O196551,2022-05-04,20.498455479115655,微信,自提
U01926,O962806,2022-06-10,38.45646303991759,微信,自提
U01927,O578371,2022-01-29,161.50514461000316,花呗,同城配送
U01927,O548201,2022-03-09,129.10928402646553,支付宝,快递
U01927,O319710,2022-04-30,95.98340435281418,微信,自提
U01927,O412198,2022-05-31,56.238311977663905,银行卡,快递
U01927,O680425,2022-07-12,35.70892014954568,支付宝,快递
U01927,O519690,2022-08-20,22.893610169940906,银行卡,快递
U01927,O465722,2022-10-12,26.211812730513675,银行卡,快递
U01927,O996794,2022-10-24,1436.4164828348642,支付宝,自提
U01927,O356719,2022-12-19,272.9178716914957,支付宝,同城配送
U01927,O873565,2023-02-05,152.5365125844825,支付宝,同城配送
U01927,O192847,2023-04-01,44.27738058514261,微信,快递
U01927,O268292,2023-05-02,52.52829582684541,银行卡,自提
U01928,O832019,2022-01-14,361.1150411488855,花呗,自提
U01928,O443414,2022-03-08,78.16829920515111,微信,自提
U01928,O707465,2022-03-30,77.83159984088273,银行卡,同城配送
U01928,O900025,2022-05-15,62.003084967063444,花呗,自提
U01928,O144331,2022-06-03,853.411644896354,支付宝,快递
U01928,O837025,2022-07-05,27.829557222259744,花呗,快递
U01928,O477881,2022-07-14,66.93229117534452,花呗,同城配送
U01928,O789907,2022-07-24,120.20565915029276,支付宝,自提
U01929,O678665,2022-01-07,69.31232198744077,支付宝,快递
U01929,O143109,2022-01-29,78.08818493554604,微信,自提
U01929,O940551,2022-02-12,18.952618604451803,支付宝,自提
U01929,O421510,2022-04-01,29.729088510587182,银行卡,自提
U01929,O943692,2022-05-17,10.0,支付宝,自提
U01929,O593699,2022-06-07,28.315383473525664,支付宝,自提
U01929,O624867,2022-06-17,90.71580585087689,花呗,快递
U01930,O539727,2022-02-12,1757.3275153241086,银行卡,同城配送
U01930,O427052,2022-03-21,23.85546668064791,银行卡,同城配送
U01930,O632423,2022-04-19,80.37647389499277,微信,快递
U01930,O793839,2022-05-11,10.0,花呗,快递
U01930,O888100,2022-05-31,33.51807582668806,支付宝,自提
U01930,O570255,2022-07-04,36.36023938590816,支付宝,同城配送
U01930,O246398,2022-08-04,166.98856678294035,微信,自提
U01930,O960551,2022-08-24,40.899964563211235,微信,自提
U01931,O247433,2022-02-18,160.94634447182312,银行卡,快递
U01931,O745912,2022-03-03,143.09274943629134,支付宝,快递
U01931,O193931,2022-03-20,16.318585013454634,支付宝,自提
U01931,O568607,2022-03-24,13.157616181789846,银行卡,快递
U01931,O773496,2022-04-08,25.102141848679025,银行卡,快递
U01931,O551796,2022-05-08,70.19369849713875,花呗,同城配送
U01931,O277717,2022-05-31,1411.894644264031,微信,同城配送
U01932,O707153,2022-01-27,46.297454972260965,支付宝,同城配送
U01932,O603453,2022-03-04,162.62054570382722,支付宝,快递
U01932,O198984,2022-03-19,58.50198904132701,支付宝,快递
U01932,O326000,2022-04-18,40.16314592529703,支付宝,同城配送
U01932,O720804,2022-05-01,397.93061117455755,支付宝,同城配送
U01932,O893462,2022-06-09,15.192493739057673,微信,快递
U01932,O487009,2022-06-10,38.036280580276994,微信,同城配送
U01932,O918212,2022-07-21,40.75689219443636,银行卡,同城配送
U01933,O466347,2022-02-25,52.044453374146165,银行卡,自提
U01933,O546495,2022-04-17,54.556210756581166,微信,自提
U01934,O685955,2022-01-26,55.00796036725176,微信,同城配送
U01934,O758576,2022-02-24,94.48940521979793,花呗,同城配送
U01934,O136109,2022-03-11,20.006374684629794,支付宝,快递
U01934,O425434,2022-04-25,76.44963143150787,微信,快递
U01934,O442601,2022-06-07,19.410857883648596,银行卡,自提
U01934,O646109,2022-06-23,64.64232601059,微信,快递
U01934,O942902,2022-08-06,39.02003767884287,支付宝,快递
U01935,O959945,2022-01-13,337.7083451919639,银行卡,快递
U01935,O351919,2022-01-30,11.88704473809814,花呗,快递
U01935,O475103,2022-02-12,95.28760866507724,花呗,自提
U01935,O305552,2022-03-04,96.8496932896607,支付宝,快递
U01935,O871088,2022-04-04,65.84244808861904,微信,快递
U01935,O460744,2022-05-27,111.04428607855195,银行卡,同城配送
U01935,O448518,2022-07-18,10.0,支付宝,同城配送
U01935,O185985,2022-09-05,493.0984419716001,花呗,同城配送
U01936,O871129,2022-02-01,93.02879507080009,微信,同城配送
U01936,O497334,2022-03-08,34.33059433143792,微信,同城配送
U01936,O169688,2022-03-14,10.0,支付宝,自提
U01936,O407014,2022-03-30,407.37549395354796,微信,自提
U01937,O774698,2022-02-21,40.09048428150094,花呗,自提
U01937,O833331,2022-03-18,30.21540745189842,支付宝,快递
U01937,O981775,2022-04-08,15.878055110062936,银行卡,同城配送
U01937,O417329,2022-04-09,117.2247608944391,支付宝,自提
U01937,O126275,2022-05-23,55.097108405259824,微信,快递
U01937,O540973,2022-06-12,45.147916100305544,微信,快递
U01937,O893061,2022-06-15,61.50592790462514,微信,自提
U01937,O964219,2022-08-03,10.0,支付宝,同城配送
U01938,O536577,2022-01-05,26.62473371696753,微信,同城配送
U01938,O503703,2022-02-17,52.893966824011954,银行卡,快递
U01938,O738022,2022-03-29,121.08087301299005,银行卡,自提
U01938,O762350,2022-04-19,96.12082907075039,支付宝,同城配送
U01938,O379710,2022-06-13,103.12877096640187,花呗,快递
U01939,O232224,2022-02-26,10.0,微信,快递
U01939,O991554,2022-02-28,159.90353059437498,花呗,快递
U01939,O222199,2022-04-15,45.234585416554744,银行卡,快递
U01939,O451030,2022-04-17,133.04001158578816,支付宝,同城配送
U01939,O929451,2022-05-25,10.0,微信,自提
U01939,O331146,2022-05-31,36.995359646085234,支付宝,自提
U01939,O553035,2022-06-15,227.73583085366903,支付宝,自提
U01939,O810052,2022-08-10,13.293488959735457,微信,自提
U01940,O724887,2022-01-20,62.43408960841603,花呗,快递
U01940,O377588,2022-01-24,27.44245691098939,花呗,自提
U01940,O678151,2022-02-11,615.815444292271,银行卡,自提
U01940,O473583,2022-03-30,56.4668789829321,微信,同城配送
U01940,O524172,2022-05-10,10.000841404053672,支付宝,快递
U01941,O852344,2022-03-01,188.14172673880242,银行卡,快递
U01941,O984361,2022-04-17,24.943507617361313,银行卡,同城配送
U01941,O572349,2022-06-15,14.82303482893315,银行卡,快递
U01941,O184464,2022-06-26,17.8399271462168,支付宝,自提
U01941,O308693,2022-07-08,330.09460970885823,微信,同城配送
U01941,O101541,2022-07-13,40.265440816771985,支付宝,同城配送
U01941,O775227,2022-08-13,10.0,微信,同城配送
U01941,O515707,2022-09-01,14.294473851231691,花呗,自提
U01941,O562011,2022-09-22,33.96595553716979,微信,同城配送
U01942,O811045,2022-01-22,20.61904437197684,银行卡,快递
U01942,O176027,2022-02-04,58.77126657298217,银行卡,同城配送
U01942,O628785,2022-04-04,35.19828827286568,花呗,同城配送
U01942,O850932,2022-04-28,23.819478717227227,微信,自提
U01942,O828801,2022-06-04,17.79397704525126,支付宝,同城配送
U01942,O373079,2022-06-11,475.4307558363789,支付宝,同城配送
U01943,O114690,2022-02-02,265.26219430503176,微信,同城配送
U01943,O809778,2022-02-26,53.348171671730675,支付宝,自提
U01943,O911244,2022-04-07,1333.0382752258924,银行卡,自提
U01943,O638886,2022-04-11,70.73447668797608,支付宝,同城配送
U01943,O849788,2022-05-22,164.49349652161868,微信,快递
U01943,O601489,2022-05-23,21.527234349055078,微信,快递
U01944,O574160,2022-01-26,55.3444883917358,花呗,快递
U01944,O888029,2022-02-13,65.78028569908872,微信,快递
U01944,O154256,2022-03-05,197.52372246128985,银行卡,同城配送
U01944,O928491,2022-03-20,135.05134873621975,花呗,同城配送
U01944,O773666,2022-04-19,12.946358933177342,银行卡,同城配送
U01945,O472008,2022-01-24,54.6672629862087,支付宝,同城配送
U01945,O164539,2022-01-28,87.93398301987946,花呗,自提
U01945,O645785,2022-02-03,76.070453015168,花呗,同城配送
U01945,O181413,2022-03-19,62.081756692475956,支付宝,自提
U01945,O123511,2022-05-02,135.01024262142127,银行卡,同城配送
U01945,O785590,2022-05-08,11.656447776317414,微信,自提
U01946,O114950,2022-02-13,36.723713739120306,银行卡,快递
U01946,O879746,2022-03-28,48.58619789397448,微信,同城配送
U01946,O205882,2022-05-16,208.16697621681024,支付宝,同城配送
U01946,O985521,2022-06-10,10.608046473530674,花呗,快递
U01946,O618276,2022-07-03,14.219701571408057,微信,快递
U01947,O139011,2022-01-23,13.394008899082635,银行卡,同城配送
U01947,O959571,2022-02-24,58.94682379724469,银行卡,自提
U01947,O863526,2022-04-23,56.82706359615517,微信,同城配送
U01947,O991636,2022-06-09,38.73503528288729,支付宝,同城配送
U01947,O301644,2022-07-05,42.966974192970326,银行卡,同城配送
U01947,O208560,2022-07-23,15.574969785529623,微信,同城配送
U01948,O710968,2022-02-17,80.74034739865662,银行卡,同城配送
U01948,O441163,2022-03-22,146.1710925221111,支付宝,自提
U01948,O442704,2022-05-19,32.063786184331185,支付宝,同城配送
U01948,O699979,2022-06-22,260.3280151048367,花呗,快递
U01949,O438890,2022-01-11,61.028109816444584,银行卡,自提
U01949,O182121,2022-02-08,11.055937098789524,银行卡,自提
U01949,O206040,2022-02-22,10.0,支付宝,同城配送
U01949,O851312,2022-03-14,331.2072831004698,花呗,快递
U01949,O165706,2022-03-26,50.79919761573726,微信,同城配送
U01949,O300022,2022-04-12,331.74372735088934,支付宝,快递
